,Men_log,Hispanic_scale,White_scale,Black_scale,Native_scale,Asian_scale,Pacific_scale,Construction_log,Production_log,Drive_boxcox,Carpool_boxcox,Walk_boxcox,OtherTransp_boxcox,Income_log,IncomeErr_log,Poverty_log,MeanCommute_scale
West Virginia-Lincoln,9.278092474027002,-0.567174311036019,0.9931041153779956,-0.5719375009774434,-0.21008159297476972,-0.35289968274872335,-0.11258977713575608,2.740840023925201,2.6741486494265287,17287771690.23033,4.687062223055193,1.0274338075002096,1.0083564324607655,10.485703172388792,7.919356190660617,3.3068867021909143,1.8967872731185709
West Virginia-Logan,9.776335766875645,-0.5255907941190674,0.8884346773734163,-0.45986838707080757,-0.21008159297476972,-0.3149154275524776,-0.11258977713575608,3.0106208860477417,2.5257286443082556,21622300132.41098,4.2567279071581705,1.1450107067300994,0.3679817498566914,10.51224718358581,7.840312983320164,2.9806186357439426,0.2895284347723468
West Virginia-McDowell,9.256364810287462,-0.5099969752752106,0.587510043110252,0.030433986270724727,-0.22387091415989635,-0.46685244833746076,-0.11258977713575608,2.9014215940827497,2.5649493574615367,21194538781.1875,4.490063313290588,0.8154794234404484,0.2463115434874052,10.123466100507182,7.371489295214277,3.56953269648137,0.3431037293838877
West Virginia-Marion,10.233869854519936,-0.5099969752752106,0.7706815596182648,-0.35480359278333634,-0.22387091415989635,-0.2769311723562318,-0.11258977713575608,2.5952547069568657,2.451005098112319,20773787699.228977,3.8880235783936055,1.0274338075002096,0.3679817498566914,10.672785260669624,7.8528278122817445,2.785011242238338,0.1288025509377246
West Virginia-Marshall,9.679718805828,-0.5203928545044484,0.9364081697921821,-0.5439202225007845,-0.18250295060451638,-0.3149154275524776,-0.11258977713575608,2.747270914255491,2.6390573296152584,21911414253.72377,4.196914590058115,0.8840266462048618,0.5112199906124424,10.718454056417167,7.954372272531867,2.5649493574615367,-0.103357059045619
West Virginia-Mason,9.483720659717104,-0.5203928545044484,0.9364081697921821,-0.557928861739114,-0.23766023534502304,-0.42886819314121494,-0.11258977713575608,2.4595888418037104,3.1570004211501135,21194538781.1875,4.461392126490072,1.0119438613510559,0.46767368991005126,10.503641866246909,7.599401333415815,2.954910279033736,1.289600600854442
West Virginia-Mercer,10.292450580544786,-0.5255907941190674,0.6572896684466378,-0.19370424154254712,-0.19629227178964304,-0.20096266196374024,-0.11258977713575608,2.341805806147327,2.4159137783010487,20497136637.454052,4.286405019285206,1.0274338075002096,0.622799085152153,10.496676266727242,7.337587743538596,3.086486636822455,-0.29979980595460154
West Virginia-Mineral,9.524859098381523,-0.5255907941190674,0.8186550520370306,-0.3968295104983248,-0.23766023534502304,-0.35289968274872335,-0.11258977713575608,2.5572273113676265,2.9444389791664403,17528182551.97128,5.590451702852611,0.7352522999539252,0.5112199906124424,10.366907053904848,7.725771441587952,2.8273136219290276,0.5216880447556904
West Virginia-Mingo,9.448254302193842,-0.5515804921921621,0.8971571305404648,-0.5088986244049607,-0.22387091415989635,-0.3149154275524776,-0.11258977713575608,3.1135153092103742,2.6100697927420065,18141309522.868263,5.037226821582346,1.0840749761967607,0.1744700809167619,10.410937485062203,7.711548979629146,3.250374491927572,1.343175895465983
West Virginia-Monongalia,10.871250562779245,-0.468413458358259,0.5918712696937759,-0.35480359278333634,-0.22387091415989635,0.7486437179424047,-0.11258977713575608,2.186051276738094,1.9740810260220096,11492789154.963785,4.345311374159795,1.364198066748513,0.622799085152153,10.724742067074814,7.5678626054638825,3.095577608523707,-0.47838412132640423
West Virginia-Monroe,8.807771066980044,-0.5203928545044484,0.9233244900416092,-0.557928861739114,-0.19629227178964304,-0.46685244833746076,-0.11258977713575608,2.5257286443082556,3.095577608523707,21911414253.72377,4.286405019285206,0.7352522999539252,0.09313441082149215,10.516454515968546,8.049427057110695,2.8213788864092133,1.4860433477634252
West Virginia-Morgan,9.06207235530708,-0.5047990356605916,0.9015183571239885,-0.5509245421199492,-0.22387091415989635,-0.3149154275524776,-0.11258977713575608,2.760009940032921,2.7212954278522306,14818033844.760788,5.87462725634955,0.790194514736272,0.46767368991005126,10.579590298486815,8.420462002456466,2.5572273113676265,1.7539198208211293
West Virginia-Nicholas,9.455558477608703,-0.5723722506506379,1.0410776077967607,-0.6069590990732673,-0.23766023534502304,-0.3908839379449692,-0.11258977713575608,2.791165107812717,2.8154087194227095,29497508620.883503,2.834387342164293,0.47674541965716233,0.83100828002934,10.575691956076149,7.892078421248119,2.89591193827178,0.6466970655159522
West Virginia-Ohio,9.948986592607346,-0.5203928545044484,0.7401529735335964,-0.31277767506834786,-0.22387091415989635,-0.1629784067674944,-0.11258977713575608,2.1162555148025524,2.4423470353692043,15460678599.682755,3.9196935995923896,1.3264049489509322,0.5513116879186498,10.61075950714147,7.399398083331354,2.7788192719904172,-0.46052568978922437
West Virginia-Pendleton,8.221478947267192,-0.5151949148898295,0.8535448647052235,-0.41784246935581904,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.8791984572980396,2.9338568698359038,11751124255.594736,5.344557752748386,0.9435288461841634,0.46767368991005126,10.51740211387893,8.143226750367445,3.0252910757955354,1.2360253062429012
West Virginia-Pleasants,8.308691916838898,-0.5151949148898295,0.910240810291037,-0.585946140215773,-0.22387091415989635,-0.46685244833746076,-0.11258977713575608,2.8213788864092133,2.803360380906535,26645959991.256336,3.4926405800790095,0.790194514736272,0.3679817498566914,10.698469038977342,8.20685642839965,2.8903717578961645,0.6288386339787723
West Virginia-Pocahontas,8.401108712395436,-0.5359866733483053,0.9015183571239885,-0.501894304785796,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.7788192719904172,2.5416019934645457,13995622669.489563,5.218217638250837,0.9616916936713608,0.42014412825939745,10.51398655078612,8.156510226079966,2.803360380906535,0.6824139285903131
West Virginia-Preston,9.765316843477462,-0.4892052168167348,0.7663203330347409,-0.3337906339258421,-0.21008159297476972,-0.3908839379449692,-0.11258977713575608,2.7788192719904172,2.8094026953624978,15136540925.181164,5.468596395176263,0.8394763500390321,0.3103780168858844,10.71583898057455,7.773594467360194,2.681021528714291,1.289600600854442
West Virginia-Putnam,10.22969297965866,-0.5203928545044484,0.879712224206368,-0.501894304785796,-0.22387091415989635,-0.35289968274872335,-0.11258977713575608,2.174751721484161,2.312535423847214,22797970345.77005,4.075385090122899,0.6394741277673885,0.3679817498566914,10.946833753432468,8.134467570277563,2.2823823856765264,0.2716700032351669
West Virginia-Raleigh,10.580073347296848,-0.49960109604597264,0.5177304177738656,-0.025600570682593173,-0.19629227178964304,-0.04902564117875701,0.023498466999804964,2.653241964607215,2.2617630984737906,20359955966.46141,4.403634909389865,0.8622934989190693,0.6548608232528105,10.622107529069105,7.422373700986824,2.8791984572980396,0.18237784554926556
West Virginia-Randolph,9.62317823441376,-0.5307887337336863,0.9058795837075131,-0.47387702630913703,-0.21008159297476972,-0.3908839379449692,-0.11258977713575608,2.4423470353692043,2.468099531471619,15460678599.682755,5.344557752748386,1.0840749761967607,0.5112199906124424,10.582966750330653,7.866338923046544,2.833213344056216,-0.40695039517768344
West Virginia-Ritchie,8.520188700396035,-0.5463825525775432,0.9800204356274234,-0.5719375009774434,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.617395832834079,3.091042453358316,17050089442.7472,5.063388895304106,0.9245723099670654,0.6848266081210523,10.535716318126656,8.474285690404962,3.0301337002713233,0.4502543186069696
West Virginia-Roane,8.886132618174951,-0.5255907941190674,0.9494918495427543,-0.6069590990732673,-0.22387091415989635,-0.42886819314121494,-0.11258977713575608,2.9014215940827497,2.517696472610991,14713102657.005001,5.541964436961195,0.7052943814338556,0.6848266081210523,10.367630290261705,8.053251153549096,3.095577608523707,1.5396186423749656
West Virginia-Summers,8.729882284826589,-0.47880933758749683,0.7052631608654029,-0.2637474377341946,-0.19629227178964304,-0.42886819314121494,-0.11258977713575608,2.7013612129514133,2.785011242238338,16698628711.758715,4.9581040401285685,0.790194514736272,0.46767368991005126,10.50919599207217,7.566828479208331,2.8678989020441064,1.1645915800941804
West Virginia-Taylor,9.058586816748646,-0.5255907941190674,0.9146020368745614,-0.5439202225007845,-0.21008159297476972,-0.08700989637500284,0.023498466999804964,2.617395832834079,2.7536607123542622,26817238836.451168,3.1381283687891535,0.4273890922944439,0.8882713986982212,10.691262862174856,8.08487062913819,2.8094026953624978,1.0574409908710984
West Virginia-Tucker,8.153061946801051,-0.5463825525775432,0.971297982460375,-0.5929504598349378,-0.23766023534502304,-0.238946917159986,-0.11258977713575608,2.772588722239781,2.6602595372658615,16013633265.695467,5.037226821582346,1.0274338075002096,0.2463115434874052,10.609871736128069,7.649216319820633,2.7013612129514133,0.7895645178133944
West Virginia-Tyler,8.403800504061147,-0.5411846129629242,0.9887428887944711,-0.5929504598349378,-0.22387091415989635,-0.46685244833746076,-0.11258977713575608,2.4423470353692043,2.970414465569701,22948568105.878674,4.044591707927178,1.109619614873233,0.1744700809167619,10.567566310598727,8.258940462988459,2.9856819377004897,0.9502904016480173
West Virginia-Upshur,9.411074701777263,-0.5151949148898295,0.9146020368745614,-0.529911583262455,-0.22387091415989635,-0.3908839379449692,0.159586711135366,2.6741486494265287,2.740840023925201,16239337399.580278,4.345311374159795,1.1335763751441452,0.7876883935959887,10.604850887867414,8.399984990510696,2.89591193827178,0.4145374555326092
West Virginia-Wayne,9.916255691813806,-0.5411846129629242,0.9669367558768505,-0.5789418205966083,-0.22387091415989635,-0.42886819314121494,-0.11258977713575608,2.2617630984737906,2.785011242238338,23869504427.657207,3.8880235783936055,0.6394741277673885,0.6848266081210523,10.500068765119742,7.5411524551363085,3.0252910757955354,0.3252452978467078
West Virginia-Webster,8.386400901166214,-0.556778431806781,0.971297982460375,-0.5999547794541025,-0.19629227178964304,-0.3149154275524776,0.023498466999804964,3.0349529867072724,2.8094026953624978,14923582045.251694,4.075385090122899,1.3127452270659299,0.9221966973788448,10.278012237737656,8.107418811719974,3.261935314328648,0.6645554970531327
West Virginia-Wetzel,8.97853441008332,-0.5411846129629242,0.9756592090438989,-0.5999547794541025,-0.23766023534502304,-0.2769311723562318,-0.11258977713575608,2.954910279033736,2.8507065015037334,21911414253.72377,4.106011489627671,1.0706494478261503,0.42014412825939745,10.57377543894999,7.9676267393338165,2.9856819377004897,1.021724127796738
West Virginia-Wirt,7.984803389734406,-0.5619763714214,0.9538530761262782,-0.5509245421199492,-0.18250295060451638,-0.46685244833746076,-0.11258977713575608,2.8735646395797834,2.89591193827178,18517607472.058765,4.51859876689588,0.7052943814338556,0.622799085152153,10.580302078475176,8.270269111436624,2.617395832834079,1.4681849162262448
West Virginia-Wood,10.64170369646365,-0.5203928545044484,0.8753509976228441,-0.529911583262455,-0.22387091415989635,-0.238946917159986,-0.11258977713575608,2.2192034840549946,2.631888840136646,19029340125.078194,4.659303591635055,0.8622934989190693,0.5883840329178517,10.642659171407352,7.01211529430638,2.856470206220483,-0.5676762790123056
West Virginia-Wyoming,9.3350328159335,-0.556778431806781,0.9625755292933266,-0.5509245421199492,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,3.0007198150650303,2.5572273113676265,17893968950.408558,4.603409089199939,0.790194514736272,0.9818952084727731,10.426142928055697,7.932721027481948,3.0819099697950434,1.5574770739121462
Wisconsin-Adams,9.308646060760307,-0.37485054529511797,0.6616508950301616,-0.3968295104983248,-0.18250295060451638,-0.3149154275524776,0.159586711135366,2.4765384001174837,2.975529566236472,13697104648.777271,5.369545669017561,0.7352522999539252,0.7876883935959887,10.683729439947006,7.671826797878781,2.6461747973841225,0.9681488331851971
Wisconsin-Ashland,8.98669669562029,-0.45281963951440224,0.3345589012658522,-0.5719375009774434,1.1136932407973894,-0.2769311723562318,-0.11258977713575608,2.4849066497880004,2.6946271807700692,10908192702.208698,4.403634909389865,1.4422681908498372,0.7876883935959887,10.581038745471517,7.541683099882111,2.7536607123542622,-0.9248449097559109
Wisconsin-Barron,10.043771097983184,-0.45281963951440224,0.814293825453506,-0.5159029440241255,-0.12734566586400975,-0.2769311723562318,-0.11258977713575608,2.501435951739211,3.1570004211501135,14299491215.533749,3.7594692559541856,1.3056942868403318,0.6848266081210523,10.730159875701064,7.018401799069201,2.533696813957432,-0.6569684366982069
Wisconsin-Bayfield,8.951440100949855,-0.49440315643135374,0.4348671126869076,-0.5649331813582787,1.1274825619825162,-0.3149154275524776,-0.11258977713575608,2.6100697927420065,2.5649493574615367,10990170275.802034,4.547000344099659,1.2431767734477772,0.7393175950494679,10.750749697999847,7.095893221097532,2.451005098112319,0.021651961714642756
Wisconsin-Brown,11.746676556870545,-0.16173502109574123,0.29966908859765934,-0.45986838707080757,0.051915509542636816,0.6726752075499131,-0.11258977713575608,2.0794415416798357,2.8390784635086144,19952953529.00125,3.6940210201053354,0.979115999509283,0.8099233562582846,10.887941478476757,6.889591308354466,2.4595888418037104,-0.7819774574584694
Wisconsin-Buffalo,8.817742129574842,-0.468413458358259,0.9146020368745614,-0.5719375009774434,-0.21008159297476972,-0.42886819314121494,-0.11258977713575608,2.6390573296152584,3.0106208860477417,11239160455.75645,4.931513362209084,1.187527539804514,0.5883840329178517,10.823690621230199,7.708410667257367,2.4336133554004498,0.14666098247490514
Wisconsin-Burnett,8.967631665167133,-0.4892052168167348,0.6616508950301616,-0.5719375009774434,0.4242271815410566,-0.3149154275524776,-0.11258977713575608,2.5952547069568657,2.8213788864092133,14713102657.005001,4.403634909389865,0.995851641462913,0.622799085152153,10.624614619603031,7.259116128097101,2.747270914255491,0.6645554970531327
Wisconsin-Calumet,10.1241079233059,-0.369652605680499,0.7096243874489274,-0.557928861739114,-0.1549243082342631,0.40678542117619243,-0.11258977713575608,2.163323025660538,2.995732273553991,23405297243.188725,3.526751734801504,0.7052943814338556,0.5883840329178517,11.118800810156065,7.57353126274595,1.9459101490553132,-0.5676762790123056
Wisconsin-Chippewa,10.401562227376685,-0.49960109604597264,0.8186550520370306,-0.5159029440241255,-0.19629227178964304,-0.011041385982511266,-0.11258977713575608,2.3608540011180215,3.0633909220278057,16013633265.695467,4.106011489627671,0.995851641462913,0.7393175950494679,10.861092957544496,7.24422751560335,2.312535423847214,-0.22836607980588075
Wisconsin-Clark,9.768526567102011,-0.35925672645126117,0.8012101457029338,-0.5789418205966083,-0.19629227178964304,-0.3149154275524776,-0.11258977713575608,2.631888840136646,3.2347491740244907,9157324863.155659,3.9824931926087057,1.267995442989618,0.9818952084727731,10.715483866934454,7.324489979348532,2.785011242238338,-0.424808826714864
Wisconsin-Columbia,10.266079953738897,-0.4268299414413075,0.7924876925358855,-0.501894304785796,-0.18250295060451638,-0.2769311723562318,-0.11258977713575608,2.4423470353692043,2.8390784635086144,17893968950.408558,4.374544944480774,1.0423590013458175,0.7129159957715903,10.998242410876934,7.1308988302963465,2.174751721484161,0.36096216092106825
Wisconsin-Crawford,9.045819439807735,-0.5151949148898295,0.8753509976228441,-0.4808813459283018,-0.1549243082342631,-0.3149154275524776,-0.11258977713575608,2.4336133554004498,3.214867803470662,17407634507.84403,3.7594692559541856,1.109619614873233,0.7129159957715903,10.70232269513748,7.291656209174461,2.5494451709255714,-0.103357059045619
Wisconsin-Dane,12.44055170650813,-0.2500999945442633,0.2342506898447974,-0.25674311811502987,-0.21008159297476972,1.5842973322598122,-0.11258977713575608,1.7047480922384253,2.1400661634962708,8947143778.763912,3.8880235783936055,1.3127452270659299,1.066676762260939,11.048744849027281,6.7226297948554485,2.5572273113676265,-0.40695039517768344
Wisconsin-Dodge,10.74309160563336,-0.3436629076074043,0.6703733481972101,-0.46687270668997227,-0.1411349870491364,-0.238946917159986,-0.11258977713575608,2.4423470353692043,3.2108436531709366,19952953529.00125,3.824127721433905,1.0423590013458175,0.7129159957715903,10.892712711085943,7.2399325913204695,2.2192034840549946,-0.1390739221199794
Wisconsin-Door,9.520688614926875,-0.43722582067054533,0.844822411538175,-0.5719375009774434,-0.12734566586400975,-0.2769311723562318,-0.11258977713575608,2.3702437414678603,2.6461747973841225,14401982737.201426,4.345311374159795,1.2164431740179609,0.6848266081210523,10.857613422713305,7.29505641646263,2.312535423847214,-0.7998358889956492
Wisconsin-Douglas,9.992596727607904,-0.5047990356605916,0.7270692937830235,-0.529911583262455,-0.017031096382996474,-0.04902564117875701,-0.11258977713575608,2.2617630984737906,2.740840023925201,15029750116.244019,4.2567279071581705,1.1561068090712134,0.83100828002934,10.759922117256918,7.643003635560718,2.760009940032921,-0.3533751005661425
Wisconsin-Dunn,10.011893426379915,-0.48400727720211584,0.7794040127853132,-0.5649331813582787,-0.19629227178964304,0.2928326555874551,-0.11258977713575608,2.272125885509337,2.9496883350525844,11664485401.880236,4.166773725908501,1.4083487421814813,0.7393175950494679,10.815529270120868,7.614805364711073,2.714694743820879,-0.08549862750843848
Wisconsin-Eau Claire,10.815589523788828,-0.458017579129021,0.6834570279477823,-0.557928861739114,-0.18250295060451638,0.8246122283348962,0.023498466999804964,1.8562979903656263,2.6878474937846906,14401982737.201426,3.951182474870439,1.1773501549007173,0.7876883935959887,10.809990540339168,7.409741954080923,2.72785282839839,-0.906986478218731
Wisconsin-Florence,7.76046702921342,-0.5203928545044484,0.971297982460375,-0.5929504598349378,-0.1411349870491364,-0.42886819314121494,-0.11258977713575608,2.6602595372658615,2.917770732084279,24500246308.441654,2.5507501185309254,0.4273890922944439,0.7129159957715903,10.79226319236964,8.436200032206706,2.2300144001592104,-0.47838412132640423
Wisconsin-Fond du Lac,10.818056803511944,-0.32287114914892856,0.6747345747807345,-0.529911583262455,-0.18250295060451638,0.026942869213734563,-0.11258977713575608,2.341805806147327,3.1135153092103742,17168591023.652016,4.2268985309164755,1.1335763751441452,0.7129159957715903,10.923651694875096,7.207118856207756,2.2192034840549946,-0.5498178474751257
Wisconsin-Forest,8.443977129084978,-0.468413458358259,0.2429731430118458,-0.5719375009774434,1.6790554093875825,-0.3908839379449692,0.023498466999804964,2.72785282839839,2.766319109226186,11925996173.280987,5.344557752748386,0.9616916936713608,0.622799085152153,10.612409652211436,7.427144133408616,2.8273136219290276,-0.3355166690289626
Wisconsin-Grant,10.193953247114495,-0.49960109604597264,0.879712224206368,-0.5159029440241255,-0.22387091415989635,-0.20096266196374024,-0.11258977713575608,2.5649493574615367,2.9069010598473755,12282188816.44729,4.075385090122899,1.381511398053649,0.83100828002934,10.800941990063988,7.187657164114956,2.7343675094195836,-0.5141009844007652
Wisconsin-Green,9.818583045445685,-0.4216320018266885,0.8491836381216996,-0.585946140215773,-0.22387091415989635,-0.238946917159986,-0.11258977713575608,2.424802725718295,2.9391619220655967,14923582045.251694,4.31593211161125,1.1217858086574126,0.7393175950494679,10.937010057038009,7.592870287844818,2.186051276738094,-0.014064901359717654
Wisconsin-Green Lake,9.166806369952454,-0.33326702837816646,0.7750427862017893,-0.5719375009774434,-0.19629227178964304,-0.3149154275524776,-0.11258977713575608,2.533696813957432,3.2108436531709366,13796020772.222324,4.136473519545377,1.225582609966785,0.8701017335679802,10.75321104013817,7.493317248862145,2.501435951739211,-0.049781764434078064
Wisconsin-Iowa,9.382948236582498,-0.48400727720211584,0.9058795837075131,-0.5789418205966083,-0.21008159297476972,-0.238946917159986,-0.11258977713575608,2.5952547069568657,2.6878474937846906,11664485401.880236,4.796876804770054,1.187527539804514,0.7876883935959887,10.918500817327924,7.696212639346407,2.341805806147327,0.5038296132185105
Wisconsin-Iron,7.984121958702927,-0.5255907941190674,0.9233244900416092,-0.5789418205966083,-0.1549243082342631,-0.42886819314121494,-0.11258977713575608,2.6461747973841225,2.740840023925201,13995622669.489563,5.010959488192185,1.0840749761967607,0.622799085152153,10.658270608129456,7.676473646389156,2.424802725718295,-0.22836607980588075
Wisconsin-Jackson,9.307648554443182,-0.4112361225974506,0.4915630582727211,-0.44585974783247806,0.5069631086518166,-0.2769311723562318,-0.11258977713575608,2.5952547069568657,2.9652730660692823,14818033844.760788,4.796876804770054,0.979115999509283,0.6848266081210523,10.775847295304315,7.784057002639929,2.681021528714291,-0.21050764826870022
Wisconsin-Jefferson,10.646614665401094,-0.21371441724193066,0.6442059886960655,-0.5509245421199492,-0.22387091415989635,-0.20096266196374024,-0.11258977713575608,2.272125885509337,2.9806186357439426,16582813021.519367,4.374544944480774,1.1217858086574126,0.7129159957715903,10.948646320470148,7.756623334538858,2.3608540011180215,-0.014064901359717654
Wisconsin-Juneau,9.54809749706027,-0.4216320018266885,0.7270692937830235,-0.44585974783247806,-0.030820417568123145,-0.3149154275524776,-0.11258977713575608,2.4336133554004498,3.0633909220278057,15029750116.244019,4.851073588086901,1.0274338075002096,0.6848266081210523,10.713550726313105,7.692569648067906,2.6602595372658615,0.021651961714642756
Wisconsin-Kenosha,11.32535415229005,0.0721722615621113,0.06416285308735688,-0.10264808649340543,-0.19629227178964304,0.0649271244099803,-0.11258977713575608,2.2300144001592104,2.760009940032921,21478928448.374485,3.8880235783936055,0.8394763500390321,0.7393175950494679,10.913596442612834,7.173958319756794,2.7212954278522306,0.48597118168132997
Wisconsin-Kewaunee,9.250137841850249,-0.4476216998997832,0.8753509976228441,-0.585946140215773,-0.16871362941938972,-0.3149154275524776,-0.11258977713575608,2.7343675094195836,3.0349529867072724,16126159358.048819,3.9196935995923896,1.225582609966785,0.5112199906124424,10.94840014498095,7.878912912297133,2.186051276738094,-0.26408294288024114
Wisconsin-La Crosse,10.955375042698002,-0.48400727720211584,0.6616508950301616,-0.5088986244049607,-0.18250295060451638,1.2424390354936,-0.11258977713575608,1.8718021769015913,2.7212954278522306,15679937079.54911,3.824127721433905,1.2599207557846244,0.967874466662271,10.83050059443856,7.126087273299125,2.6946271807700692,-0.9784202043674519
Wisconsin-Lafayette,9.050288983827956,-0.3904443641389748,0.8491836381216996,-0.5789418205966083,-0.19629227178964304,-0.3908839379449692,-0.11258977713575608,2.747270914255491,2.917770732084279,11323184627.109068,4.075385090122899,1.267995442989618,0.7129159957715903,10.848268554809911,7.188412736496954,2.379546134130174,0.2716700032351669
Wisconsin-Langlade,9.189525232262262,-0.47361139797287793,0.8491836381216996,-0.5509245421199492,-0.1549243082342631,-0.35289968274872335,0.023498466999804964,2.624668592163159,2.9496883350525844,17050089442.7472,3.9824931926087057,1.1668814266889176,0.7876883935959887,10.640053353463594,7.80057265467065,2.772588722239781,-0.24622451134306128
Wisconsin-Lincoln,9.554213724077707,-0.5047990356605916,0.9015183571239885,-0.5719375009774434,-0.21008159297476972,-0.3149154275524776,-0.11258977713575608,2.341805806147327,3.122364924487357,19952953529.00125,4.4325833066344655,0.9047609257072509,0.5513116879186498,10.814182658053124,7.66105638236183,2.322387720290225,-0.15693235365715993
Wisconsin-Manitowoc,10.5993809587641,-0.3904443641389748,0.7096243874489274,-0.5789418205966083,-0.16871362941938972,0.5587224419611757,0.023498466999804964,2.2925347571405443,3.2068032436339315,21336342464.521557,3.7594692559541856,1.0119438613510559,0.7393175950494679,10.787213769536883,7.088408778675395,2.302585092994046,-0.8176943205328298
Wisconsin-Marathon,11.126100544080613,-0.4424237602851643,0.6136774026113965,-0.557928861739114,-0.19629227178964304,1.5842973322598122,-0.11258977713575608,2.163323025660538,2.9652730660692823,17649418908.228065,4.136473519545377,0.9435288461841634,0.7876883935959887,10.898275182551036,7.132497551660044,2.3608540011180215,-0.7462605943841083
Wisconsin-Marinette,9.93755075781183,-0.49440315643135374,0.8884346773734163,-0.585946140215773,-0.18250295060451638,-0.2769311723562318,-0.11258977713575608,2.509599262378372,3.2386784521643803,18517607472.058765,4.31593211161125,1.056753740431538,0.7876883935959887,10.678790591109305,7.714677473800927,2.5572273113676265,-0.6212515736238465
Wisconsin-Marquette,8.950662495933999,-0.4216320018266885,0.8360999583711267,-0.5789418205966083,-0.21008159297476972,-0.2769311723562318,-0.11258977713575608,2.6026896854443837,3.1945831322991562,14401982737.201426,5.010959488192185,1.0706494478261503,0.7641944631236741,10.741643755006049,7.4109518755836366,2.631888840136646,1.021724127796738
Wisconsin-Menominee,7.68937110752969,-0.2864855718465959,-2.831691598372663,-0.5789418205966083,10.793796712756302,0.44476967637243825,-0.11258977713575608,2.2823823856765264,2.631888840136646,9443891519.56969,5.9439595044230265,1.0274338075002096,0.09313441082149215,10.472855631914229,8.12058871174027,3.5610460826040513,-1.0677123620533533
Wisconsin-Milwaukee,13.042895837623357,0.1553392953960144,-0.9694478472078611,1.2211683215287317,-0.16871362941938972,0.9765492491198792,-0.11258977713575608,1.7749523509116738,2.72785282839839,11323184627.109068,4.403634909389865,1.1668814266889176,0.7393175950494679,10.689054375683599,6.385194398997726,3.068052935133617,-0.1390739221199794
Wisconsin-Monroe,10.038149555779524,-0.3644546660658801,0.7052631608654029,-0.5369159028816197,-0.11355634467888309,-0.20096266196374024,-0.11258977713575608,2.341805806147327,3.0819099697950434,16698628711.758715,4.196914590058115,1.0274338075002096,0.9818952084727731,10.8335628393809,7.369600720526409,2.714694743820879,-0.5676762790123056
Wisconsin-Oconto,9.860005773924167,-0.4892052168167348,0.8753509976228441,-0.5929504598349378,-0.09976702349375643,-0.3149154275524776,-0.11258977713575608,2.667228206581955,3.1135153092103742,16815111326.966278,4.575269859980675,0.9245723099670654,0.5112199906124424,10.87360337110519,7.5766097669730375,2.2407096892759584,0.5216880447556904
Wisconsin-Oneida,9.796347676978224,-0.49960109604597264,0.8709897710393202,-0.5649331813582787,-0.09976702349375643,-0.238946917159986,-0.11258977713575608,2.33214389523559,2.70805020110221,18017288858.44237,3.951182474870439,0.9616916936713608,0.6548608232528105,10.747551618412935,7.792761720816526,2.341805806147327,-0.6033931420866666
Wisconsin-Outagamie,11.406864704198009,-0.369652605680499,0.5744263633596791,-0.529911583262455,-0.017031096382996474,0.7486437179424047,-0.11258977713575608,2.174751721484161,2.9231615807191558,21194538781.1875,3.526751734801504,0.9435288461841634,0.7876883935959887,10.981301718566954,7.1785454837637,2.186051276738094,-0.6748268682353874
Wisconsin-Ozaukee,10.66501741845733,-0.43722582067054533,0.7488754267006442,-0.5088986244049607,-0.19629227178964304,0.3308169107837009,-0.11258977713575608,1.916922612182061,2.312535423847214,20773787699.228977,3.247183744507517,0.8154794234404484,0.6848266081210523,11.244169819069379,7.309212365692763,1.6486586255873816,0.1288025509377246
Wisconsin-Pepin,8.220672170297252,-0.49960109604597264,0.940769396375706,-0.5789418205966083,-0.22387091415989635,-0.3908839379449692,-0.11258977713575608,2.624668592163159,2.9014215940827497,10990170275.802034,4.075385090122899,1.2984885961708537,0.8099233562582846,10.8100511286517,7.8632667240095735,2.5726122302071057,0.3252452978467078
Wisconsin-Pierce,9.917143878983614,-0.47880933758749683,0.8491836381216996,-0.5719375009774434,-0.19629227178964304,-0.04902564117875701,-0.11258977713575608,2.4423470353692043,2.8903717578961645,15136540925.181164,3.856169338904642,1.3056942868403318,0.6848266081210523,11.028595705008202,7.68662133494462,2.4932054526026954,0.700272360127493
Wisconsin-Polk,9.995929987925688,-0.48400727720211584,0.8753509976228441,-0.5789418205966083,-0.11355634467888309,-0.2769311723562318,-0.11258977713575608,2.5257286443082556,3.0587070727153796,15352002275.171652,4.403634909389865,1.0423590013458175,0.5883840329178517,10.833957285583553,7.145196134997171,2.33214389523559,1.12887471701982
Wisconsin-Portage,10.470646249642279,-0.4216320018266885,0.7227080671994996,-0.5649331813582787,-0.18250295060451638,0.5587224419611757,-0.11258977713575608,2.163323025660538,2.7788192719904172,14923582045.251694,3.8880235783936055,1.3395092362579204,0.8882713986982212,10.851528857723105,7.1929342212158,2.714694743820879,-0.7462605943841083
Wisconsin-Price,8.84779106484485,-0.49440315643135374,0.879712224206368,-0.585946140215773,-0.18250295060451638,-0.2769311723562318,0.43176319940648805,2.4069451083182885,3.250374491927572,13598774735.394928,4.63141976724662,1.2431767734477772,0.7641944631236741,10.672136376495851,7.2399325913204695,2.617395832834079,-0.8355527520700096
